day,x,y
413,-119.5,-1.5
413,-119.5,-1.5
413,-120.5,-1.5
413,-120.5,-1.5
413,-120.5,-1.5
413,-120.5,-1.5
413,-120.5,-1.5
413,-120.5,-1.5
413,-120.5,-0.5
413,-120.5,-0.5
413,-120.5,-0.5
413,-121.5,-0.5
413,-121.5,-0.5
413,-121.5,-0.5
413,-121.5,-0.5
413,-121.5,-0.5
413,-121.5,-0.5
413,-121.5,-0.5
413,-121.5,-0.5
413,-121.5,-0.5
413,-122.5,-0.5
414,-122.5,-0.5
414,-122.5,-0.5
414,-122.5,-0.5
414,-122.5,-0.5
414,-122.5,-0.5
414,-122.5,-0.5
414,-122.5,-0.5
414,-123.5,-0.5
414,-123.5,-0.5
414,-123.5,-0.5
414,-123.5,-0.5
414,-123.5,-0.5
414,-123.5,-0.5
414,-123.5,-0.5
414,-123.5,-0.5
414,-124.5,-0.5
414,-124.5,-0.5
414,-124.5,-0.5
414,-124.5,-0.5
414,-124.5,-1.5
419,-124.5,-0.5
419,-124.5,-0.5
419,-124.5,-0.5
419,-124.5,-0.5
419,-124.5,-0.5
419,-123.5,-0.5
419,-123.5,-0.5
419,-123.5,-0.5
419,-123.5,-0.5
419,-123.5,-0.5
419,-123.5,-0.5
420,-123.5,-0.5
420,-123.5,-0.5
420,-123.5,-0.5
420,-122.5,-0.5
420,-122.5,-0.5
420,-122.5,-0.5
420,-122.5,-0.5
420,-122.5,-0.5
420,-122.5,-0.5
420,-122.5,-0.5
420,-121.5,-0.5
420,-121.5,-0.5
420,-121.5,-0.5
420,-121.5,-0.5
420,-121.5,-0.5
420,-121.5,-0.5
420,-121.5,-0.5
420,-121.5,-0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-121.5,0.5
420,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-122.5,0.5
421,-123.5,0.5
421,-123.5,0.5
421,-123.5,0.5
421,-123.5,0.5
421,-123.5,0.5
421,-123.5,0.5
421,-123.5,0.5
421,-123.5,0.5
421,-123.5,0.5
421,-124.5,0.5
421,-124.5,0.5
421,-124.5,0.5
421,-124.5,0.5
421,-124.5,0.5
421,-124.5,0.5
421,-124.5,0.5
421,-124.5,0.5
421,-125.5,0.5
421,-125.5,0.5
421,-125.5,0.5
421,-125.5,0.5
421,-125.5,0.5
421,-125.5,-0.5
421,-125.5,-0.5
421,-125.5,-0.5
422,-125.5,-0.5
422,-126.5,-0.5
422,-126.5,-0.5
422,-126.5,-0.5
422,-126.5,-0.5
468,-100.5,-4.5
468,-100.5,-4.5
468,-100.5,-4.5
468,-100.5,-4.5
468,-100.5,-3.5
468,-100.5,-3.5
468,-100.5,-3.5
468,-100.5,-3.5
468,-100.5,-3.5
468,-100.5,-3.5
468,-100.5,-3.5
468,-99.5,-3.5
468,-99.5,-3.5
468,-99.5,-3.5
468,-99.5,-3.5
468,-99.5,-3.5
468,-99.5,-3.5
468,-99.5,-3.5
469,-98.5,-3.5
469,-98.5,-3.5
469,-98.5,-3.5
469,-98.5,-3.5
469,-98.5,-3.5
487,-97.5,-3.5
487,-97.5,-3.5
487,-97.5,-3.5
487,-97.5,-3.5
487,-97.5,-3.5
489,-104.5,0.5
490,-105.5,0.5
496,-116.5,-1.5
496,-116.5,-1.5
496,-116.5,-1.5
496,-116.5,-1.5
496,-117.5,-1.5
496,-117.5,-1.5
496,-117.5,-1.5
496,-117.5,-1.5
496,-117.5,-1.5
496,-119.5,-1.5
496,-119.5,-1.5
496,-119.5,-1.5
497,-119.5,-1.5
497,-119.5,-0.5
497,-119.5,-0.5
497,-119.5,-0.5
497,-119.5,-0.5
497,-119.5,-0.5
497,-119.5,-1.5
497,-119.5,-1.5
497,-120.5,-1.5
508,-131.5,-0.5
508,-131.5,-0.5
508,-131.5,0.5
508,-131.5,0.5
508,-131.5,0.5
508,-131.5,0.5
508,-131.5,0.5
508,-131.5,0.5
509,-131.5,0.5
509,-131.5,0.5
509,-131.5,0.5
509,-131.5,0.5
509,-131.5,0.5
509,-132.5,0.5
509,-132.5,0.5
509,-132.5,0.5
509,-132.5,0.5
509,-132.5,0.5
509,-132.5,0.5
509,-132.5,0.5
509,-132.5,0.5
509,-132.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-133.5,0.5
509,-134.5,0.5
509,-134.5,0.5
509,-134.5,0.5
509,-134.5,0.5
509,-134.5,1.5
509,-134.5,1.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,1.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-134.5,0.5
510,-135.5,1.5
510,-135.5,0.5
510,-135.5,0.5
510,-135.5,0.5
510,-135.5,0.5
510,-135.5,0.5
510,-135.5,0.5
510,-135.5,0.5
510,-135.5,1.5
510,-135.5,1.5
510,-135.5,1.5
510,-135.5,1.5
510,-135.5,1.5
510,-136.5,1.5
512,-137.5,4.5
512,-137.5,4.5
512,-137.5,4.5
520,-140.5,1.5
521,-140.5,1.5
521,-140.5,1.5
521,-140.5,1.5
521,-140.5,1.5
521,-140.5,1.5
550,-126.5,0.5
550,-126.5,0.5
550,-126.5,0.5
550,-126.5,0.5
551,-126.5,0.5
551,-126.5,0.5
551,-126.5,0.5
551,-126.5,-0.5
551,-126.5,-0.5
551,-126.5,-0.5
551,-126.5,-0.5
551,-126.5,-0.5
551,-125.5,-0.5
562,-112.5,-2.5
562,-112.5,-2.5
562,-112.5,-2.5
562,-112.5,-2.5
562,-112.5,-2.5
562,-111.5,-2.5
562,-111.5,-2.5
562,-111.5,-2.5
562,-111.5,-2.5
562,-111.5,-2.5
562,-111.5,-2.5
562,-111.5,-2.5
562,-110.5,-2.5
582,-91.5,-4.5
582,-91.5,-4.5
582,-92.5,-4.5
582,-92.5,-4.5
583,-92.5,-4.5
583,-92.5,-4.5
587,-110.5,-1.5
587,-110.5,-1.5
587,-110.5,-1.5
587,-110.5,-1.5
587,-110.5,-1.5
587,-110.5,-1.5
587,-110.5,-0.5
587,-111.5,-0.5
587,-111.5,-0.5
588,-111.5,-0.5
588,-111.5,-0.5
588,-111.5,-0.5
588,-111.5,-0.5
588,-111.5,-0.5
588,-112.5,-0.5
588,-112.5,-0.5
588,-112.5,-0.5
588,-112.5,-0.5
588,-112.5,-0.5
588,-113.5,-0.5
588,-113.5,-0.5
588,-113.5,-0.5
588,-113.5,-0.5
588,-113.5,-0.5
588,-114.5,-0.5
588,-114.5,-0.5
588,-114.5,-0.5
588,-114.5,-0.5
588,-114.5,-0.5
588,-115.5,-0.5
588,-115.5,0.5
588,-115.5,0.5
589,-116.5,0.5
589,-116.5,0.5
589,-116.5,0.5
589,-116.5,0.5
589,-116.5,0.5
589,-116.5,0.5
589,-117.5,0.5
589,-117.5,0.5
589,-117.5,0.5
589,-117.5,0.5
589,-117.5,0.5
589,-117.5,0.5
589,-118.5,0.5
589,-118.5,0.5
589,-118.5,0.5
589,-118.5,0.5
589,-118.5,0.5
589,-118.5,0.5
589,-118.5,0.5
589,-119.5,0.5
589,-119.5,0.5
589,-119.5,0.5
589,-119.5,0.5
589,-119.5,0.5
589,-119.5,0.5
589,-120.5,0.5
589,-120.5,0.5
589,-120.5,0.5
589,-120.5,0.5
590,-120.5,0.5
590,-121.5,0.5
590,-121.5,0.5
590,-121.5,0.5
590,-121.5,0.5
590,-121.5,0.5
590,-121.5,0.5
590,-122.5,0.5
590,-122.5,0.5
590,-122.5,0.5
590,-122.5,0.5
590,-122.5,0.5
590,-122.5,0.5
590,-123.5,0.5
590,-123.5,0.5
590,-123.5,0.5
590,-123.5,0.5
590,-123.5,0.5
590,-123.5,0.5
590,-123.5,0.5
590,-124.5,0.5
590,-124.5,0.5
591,-124.5,0.5
591,-124.5,0.5
591,-124.5,0.5
591,-124.5,0.5
591,-125.5,0.5
591,-125.5,-0.5
591,-125.5,-0.5
591,-125.5,-0.5
591,-125.5,-0.5
591,-125.5,-0.5
591,-125.5,-0.5
591,-125.5,-1.5
591,-125.5,-1.5
630,-124.5,-0.5
630,-124.5,-0.5
630,-124.5,-0.5
630,-124.5,-0.5
630,-123.5,-0.5
630,-123.5,-0.5
630,-123.5,-0.5
631,-123.5,-0.5
631,-123.5,-0.5
631,-122.5,-0.5
631,-122.5,-0.5
641,-88.5,-4.5
642,-88.5,-4.5
642,-88.5,-4.5
642,-88.5,-4.5
642,-87.5,-4.5
642,-87.5,-3.5
642,-87.5,-3.5
642,-87.5,-3.5
642,-85.5,-3.5
655,-94.5,-3.5
655,-95.5,-3.5
655,-95.5,-3.5
656,-96.5,-3.5
659,-110.5,-3.5
659,-110.5,-3.5
659,-110.5,-3.5
659,-110.5,-2.5
659,-110.5,-2.5
659,-110.5,-2.5
659,-110.5,-2.5
659,-110.5,-1.5
659,-110.5,-1.5
659,-110.5,-1.5
659,-110.5,-1.5
659,-110.5,-1.5
659,-110.5,-1.5
659,-110.5,-0.5
659,-110.5,-0.5
659,-110.5,-0.5
659,-110.5,-0.5
659,-111.5,-0.5
659,-111.5,-0.5
659,-111.5,-0.5
660,-111.5,-0.5
660,-111.5,-0.5
660,-112.5,-0.5
660,-112.5,-0.5
660,-112.5,-0.5
660,-112.5,-0.5
660,-112.5,-0.5
660,-112.5,-0.5
660,-113.5,-0.5
660,-113.5,-0.5
660,-113.5,-0.5
660,-113.5,-0.5
660,-113.5,-0.5
660,-114.5,-0.5
660,-114.5,-0.5
660,-114.5,-0.5
660,-114.5,-0.5
660,-114.5,-0.5
660,-115.5,-0.5
660,-115.5,-0.5
660,-115.5,-0.5
660,-115.5,-0.5
660,-115.5,-0.5
660,-116.5,-0.5
661,-116.5,-0.5
661,-116.5,-0.5
661,-116.5,-0.5
661,-116.5,-0.5
661,-116.5,-0.5
661,-117.5,-0.5
661,-117.5,-0.5
661,-117.5,-0.5
661,-117.5,-0.5
661,-118.5,-1.5
661,-118.5,-1.5
661,-118.5,-1.5
661,-118.5,-0.5
661,-118.5,-0.5
661,-119.5,-0.5
661,-119.5,-0.5
661,-119.5,-0.5
661,-119.5,-0.5
661,-119.5,-1.5
661,-120.5,-1.5
661,-120.5,-1.5
661,-120.5,-1.5
661,-120.5,-1.5
661,-120.5,-1.5
662,-121.5,-0.5
662,-121.5,-0.5
662,-121.5,-0.5
662,-121.5,-0.5
662,-121.5,-0.5
662,-122.5,-0.5
662,-122.5,-0.5
289,-83.5,-5.5
289,-84.5,-4.5
289,-84.5,-4.5
289,-84.5,-4.5
289,-84.5,-4.5
289,-84.5,-4.5
289,-84.5,-4.5
289,-84.5,-3.5
290,-84.5,-3.5
290,-85.5,-5.5
290,-86.5,-5.5
290,-86.5,-5.5
290,-86.5,-5.5
290,-86.5,-5.5
290,-86.5,-5.5
290,-86.5,-5.5
290,-86.5,-5.5
290,-86.5,-4.5
290,-86.5,-4.5
291,-86.5,-4.5
291,-86.5,-4.5
291,-86.5,-4.5
291,-86.5,-4.5
291,-86.5,-4.5
291,-87.5,-3.5
291,-87.5,-4.5
291,-87.5,-4.5
291,-87.5,-4.5
291,-87.5,-4.5
291,-87.5,-4.5
291,-87.5,-4.5
291,-87.5,-4.5
291,-87.5,-5.5
291,-87.5,-5.5
291,-87.5,-5.5
291,-87.5,-5.5
291,-88.5,-5.5
291,-88.5,-5.5
291,-88.5,-5.5
291,-88.5,-5.5
291,-88.5,-5.5
291,-88.5,-5.5
291,-88.5,-5.5
291,-88.5,-5.5
291,-89.5,-5.5
292,-89.5,-5.5
292,-89.5,-5.5
292,-89.5,-5.5
292,-89.5,-5.5
305,-93.5,-5.5
305,-93.5,-5.5
305,-93.5,-5.5
305,-93.5,-5.5
305,-92.5,-5.5
305,-92.5,-5.5
305,-92.5,-5.5
305,-92.5,-5.5
305,-92.5,-5.5
485,-93.5,-2.5
485,-93.5,-2.5
485,-93.5,-2.5
486,-93.5,-2.5
486,-93.5,-1.5
486,-93.5,-1.5
486,-94.5,-1.5
486,-94.5,-1.5
486,-94.5,-1.5
486,-94.5,-1.5
486,-94.5,-1.5
486,-94.5,-1.5
486,-94.5,-0.5
486,-94.5,-0.5
486,-94.5,-0.5
486,-95.5,-0.5
486,-95.5,-0.5
486,-95.5,-0.5
486,-95.5,-0.5
486,-95.5,-0.5
486,-95.5,-0.5
486,-95.5,-0.5
486,-96.5,-0.5
486,-96.5,-0.5
486,-96.5,-0.5
486,-96.5,-0.5
486,-96.5,-0.5
487,-96.5,-0.5
487,-96.5,-0.5
487,-97.5,-0.5
487,-97.5,-0.5
487,-97.5,-0.5
487,-97.5,-0.5
487,-97.5,-0.5
487,-97.5,-1.5
487,-97.5,-1.5
487,-97.5,-1.5
487,-98.5,-1.5
487,-98.5,-1.5
487,-98.5,-1.5
487,-98.5,-1.5
487,-98.5,-1.5
487,-98.5,-1.5
487,-98.5,-1.5
487,-98.5,-1.5
487,-99.5,-1.5
487,-99.5,-1.5
487,-99.5,-1.5
487,-99.5,-1.5
487,-99.5,-1.5
487,-99.5,-1.5
487,-99.5,-1.5
487,-99.5,-1.5
488,-99.5,-1.5
488,-99.5,-2.5
508,-106.5,-2.5
508,-106.5,-1.5
508,-106.5,-1.5
508,-106.5,-1.5
508,-105.5,-1.5
508,-105.5,-1.5
508,-105.5,-1.5
508,-105.5,-0.5
508,-105.5,-0.5
509,-105.5,-0.5
509,-105.5,-0.5
509,-105.5,-0.5
509,-105.5,-0.5
526,-92.5,-1.5
526,-92.5,-1.5
526,-92.5,-1.5
536,-87.5,-3.5
536,-87.5,-3.5
550,-94.5,-1.5
550,-94.5,-1.5
550,-94.5,-1.5
550,-95.5,-1.5
550,-95.5,-1.5
550,-95.5,-1.5
550,-95.5,-1.5
550,-95.5,-1.5
550,-95.5,-1.5
551,-95.5,-1.5
551,-96.5,-1.5
551,-96.5,-1.5
551,-96.5,-1.5
551,-96.5,-1.5
551,-96.5,-1.5
551,-97.5,-1.5
551,-97.5,-1.5
551,-97.5,-1.5
551,-97.5,-1.5
551,-97.5,-1.5
551,-98.5,-0.5
551,-98.5,-0.5
551,-98.5,-0.5
551,-98.5,-0.5
551,-98.5,-0.5
551,-98.5,-0.5
551,-98.5,-0.5
552,-98.5,-0.5
552,-98.5,-0.5
552,-98.5,-0.5
552,-98.5,-0.5
552,-98.5,-0.5
552,-99.5,-0.5
618,-92.5,-2.5
618,-92.5,-2.5
618,-92.5,-1.5
618,-92.5,-1.5
618,-92.5,-1.5
618,-92.5,-1.5
618,-92.5,-1.5
618,-93.5,-1.5
618,-93.5,-1.5
619,-93.5,-1.5
619,-93.5,-1.5
619,-93.5,-1.5
619,-93.5,-1.5
619,-93.5,-1.5
619,-94.5,-1.5
619,-94.5,-1.5
619,-94.5,-1.5
619,-94.5,-1.5
619,-94.5,-1.5
619,-94.5,-1.5
619,-94.5,-1.5
619,-95.5,-1.5
619,-95.5,-2.5
619,-95.5,-2.5
619,-95.5,-2.5
619,-95.5,-2.5
619,-95.5,-2.5
619,-95.5,-2.5
619,-95.5,-2.5
623,-101.5,-7.5
623,-101.5,-7.5
629,-106.5,-7.5
631,-102.5,-10.5
640,-112.5,-8.5
643,-107.5,-5.5
656,-95.5,-4.5
656,-95.5,-4.5
656,-94.5,-4.5
656,-94.5,-4.5
656,-94.5,-4.5
656,-94.5,-4.5
673,-79.5,-15.5
674,-79.5,-15.5
674,-79.5,-15.5
674,-79.5,-16.5
674,-79.5,-16.5
674,-79.5,-16.5
674,-79.5,-16.5
674,-79.5,-16.5
674,-79.5,-16.5
674,-78.5,-16.5
674,-78.5,-16.5
674,-78.5,-16.5
674,-78.5,-16.5
674,-78.5,-16.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-78.5,-17.5
674,-77.5,-17.5
674,-77.5,-17.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
675,-74.5,-21.5
676,-74.5,-22.5
676,-74.5,-22.5
676,-74.5,-22.5
676,-74.5,-22.5
676,-74.5,-22.5
676,-74.5,-22.5
676,-74.5,-22.5
676,-74.5,-22.5
676,-74.5,-21.5
676,-74.5,-21.5
676,-74.5,-21.5
676,-74.5,-21.5
676,-74.5,-21.5
676,-74.5,-21.5
676,-74.5,-21.5
676,-74.5,-21.5
676,-74.5,-21.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-73.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-73.5,-20.5
676,-73.5,-20.5
676,-73.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-20.5
676,-74.5,-19.5
676,-74.5,-19.5
676,-74.5,-19.5
676,-73.5,-19.5
676,-73.5,-19.5
676,-73.5,-19.5
676,-73.5,-19.5
676,-73.5,-19.5
676,-73.5,-19.5
676,-73.5,-19.5
677,-73.5,-19.5
677,-73.5,-19.5
677,-73.5,-19.5
677,-73.5,-19.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-72.5,-18.5
677,-71.5,-18.5
677,-71.5,-18.5
677,-71.5,-18.5
677,-71.5,-17.5
677,-71.5,-17.5
678,-71.5,-17.5
678,-71.5,-17.5
678,-71.5,-18.5
678,-71.5,-18.5
678,-71.5,-18.5
678,-71.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-72.5,-18.5
678,-73.5,-18.5
678,-73.5,-18.5
678,-73.5,-18.5
678,-73.5,-18.5
678,-73.5,-18.5
678,-73.5,-19.5
678,-73.5,-19.5
678,-73.5,-19.5
678,-73.5,-19.5
678,-73.5,-19.5
678,-73.5,-19.5
678,-73.5,-19.5
678,-73.5,-19.5
678,-73.5,-19.5
678,-73.5,-18.5
678,-73.5,-18.5
678,-73.5,-18.5
678,-73.5,-18.5
678,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-72.5,-18.5
679,-72.5,-18.5
679,-72.5,-18.5
679,-72.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-18.5
679,-73.5,-17.5
679,-73.5,-17.5
679,-73.5,-17.5
679,-73.5,-17.5
679,-73.5,-17.5
679,-73.5,-17.5
679,-73.5,-17.5
679,-73.5,-17.5
679,-73.5,-16.5
679,-74.5,-16.5
679,-74.5,-16.5
679,-74.5,-16.5
679,-74.5,-16.5
679,-74.5,-17.5
679,-74.5,-17.5
679,-74.5,-17.5
679,-74.5,-17.5
680,-74.5,-17.5
680,-75.5,-16.5
680,-74.5,-16.5
680,-74.5,-16.5
680,-74.5,-16.5
680,-74.5,-16.5
680,-74.5,-16.5
680,-74.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-16.5
680,-75.5,-17.5
680,-75.5,-17.5
680,-75.5,-17.5
680,-74.5,-17.5
680,-74.5,-17.5
680,-74.5,-17.5
680,-74.5,-17.5
680,-74.5,-17.5
680,-74.5,-17.5
680,-74.5,-17.5
680,-74.5,-17.5
680,-74.5,-18.5
681,-73.5,-18.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-73.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-74.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
681,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-16.5
682,-73.5,-16.5
682,-73.5,-16.5
682,-73.5,-16.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-72.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-17.5
682,-73.5,-18.5
682,-74.5,-18.5
682,-74.5,-18.5
682,-74.5,-18.5
683,-74.5,-17.5
683,-74.5,-18.5
683,-74.5,-18.5
683,-74.5,-18.5
683,-74.5,-18.5
683,-74.5,-18.5
683,-74.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-17.5
683,-73.5,-17.5
683,-73.5,-17.5
683,-73.5,-17.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-18.5
683,-73.5,-19.5
683,-73.5,-19.5
683,-73.5,-19.5
683,-73.5,-19.5
683,-73.5,-19.5
683,-73.5,-19.5
683,-73.5,-19.5
683,-73.5,-19.5
684,-73.5,-19.5
684,-73.5,-19.5
684,-73.5,-19.5
684,-73.5,-19.5
684,-73.5,-19.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-19.5
684,-72.5,-19.5
684,-72.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-73.5,-18.5
684,-74.5,-18.5
684,-74.5,-18.5
684,-74.5,-18.5
684,-74.5,-18.5
684,-74.5,-17.5
684,-74.5,-17.5
684,-74.5,-17.5
684,-74.5,-17.5
684,-74.5,-17.5
684,-74.5,-17.5
684,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-17.5
685,-75.5,-16.5
685,-76.5,-16.5
685,-76.5,-16.5
685,-76.5,-16.5
685,-76.5,-16.5
685,-76.5,-16.5
685,-76.5,-16.5
685,-76.5,-16.5
685,-76.5,-16.5
685,-76.5,-16.5
685,-76.5,-15.5
685,-76.5,-15.5
685,-76.5,-15.5
685,-76.5,-15.5
685,-76.5,-15.5
685,-76.5,-15.5
685,-76.5,-15.5
685,-76.5,-15.5
685,-76.5,-15.5
685,-76.5,-14.5
685,-77.5,-14.5
686,-77.5,-14.5
686,-77.5,-14.5
686,-77.5,-14.5
686,-77.5,-14.5
686,-77.5,-14.5
686,-77.5,-14.5
686,-77.5,-14.5
686,-77.5,-14.5
686,-77.5,-13.5
686,-77.5,-13.5
686,-77.5,-13.5
686,-77.5,-13.5
686,-77.5,-13.5
686,-77.5,-13.5
686,-77.5,-13.5
686,-78.5,-13.5
686,-78.5,-13.5
686,-78.5,-13.5
686,-78.5,-13.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-12.5
686,-78.5,-11.5
686,-78.5,-11.5
686,-78.5,-11.5
686,-78.5,-11.5
686,-78.5,-11.5
686,-78.5,-11.5
686,-79.5,-11.5
686,-79.5,-11.5
687,-79.5,-11.5
687,-79.5,-11.5
687,-79.5,-11.5
687,-79.5,-11.5
687,-79.5,-11.5
687,-79.5,-10.5
687,-79.5,-10.5
687,-79.5,-10.5
687,-79.5,-10.5
687,-79.5,-10.5
687,-79.5,-10.5
687,-79.5,-10.5
687,-79.5,-10.5
687,-79.5,-10.5
687,-79.5,-9.5
716,-73.5,-18.5
716,-73.5,-18.5
716,-73.5,-18.5
719,-74.5,-18.5
287,-117.5,5.5
305,-90.5,1.5
305,-90.5,1.5
392,-87.5,-0.5
392,-87.5,-0.5
394,-89.5,0.5
395,-88.5,-0.5
395,-88.5,0.5
395,-88.5,0.5
395,-89.5,0.5
395,-89.5,0.5
403,-88.5,0.5
403,-88.5,0.5
403,-89.5,0.5
404,-89.5,0.5
404,-89.5,0.5
404,-89.5,0.5
406,-88.5,-1.5
406,-88.5,-1.5
406,-89.5,-2.5
406,-89.5,-2.5
411,-88.5,-3.5
412,-88.5,-3.5
412,-87.5,-2.5
437,-82.5,-11.5
437,-82.5,-11.5
437,-82.5,-11.5
437,-82.5,-12.5
437,-82.5,-12.5
438,-82.5,-12.5
438,-82.5,-13.5
445,-81.5,-13.5
445,-81.5,-13.5
481,-99.5,0.5
481,-99.5,-0.5
481,-98.5,-0.5
481,-98.5,-0.5
482,-98.5,-0.5
482,-98.5,-1.5
482,-97.5,-1.5
482,-97.5,-1.5
482,-97.5,-1.5
493,-88.5,-10.5
493,-88.5,-9.5
493,-88.5,-7.5
493,-88.5,-7.5
493,-88.5,-7.5
493,-88.5,-7.5
