day,x,y,Bigeye tuna,Skipjack tuna,Yellowfin tuna
640,-148.5,-3.5,2,8,0
640,-149.5,-4.5,5,20,0
642,-149.5,2.5,81,34,0
644,-147.5,-2.5,0,5,0
645,-146.5,-4.5,3,11,1
647,-145.5,-6.5,5,15,0
649,-139.5,-1.5,38,129,8
651,-145.5,-3.5,2,3,0
652,-146.5,-5.5,14,11,0
654,-146.5,-8.5,0,3,2
655,-145.5,-7.5,13,72,5
656,-145.5,-8.5,10,41,4
657,-143.5,-10.5,12,48,0
657,-143.5,-10.5,0,2,3
658,-143.5,-10.5,0,6,4
659,-143.5,-10.5,0,2,3
659,-144.5,-10.5,0,4,6
660,-145.5,-9.5,4,4,2
661,-144.5,-7.5,14,14,7
662,-142.5,-4.5,4,24,2
663,-141.5,-3.5,13,10,2
663,-141.5,-3.5,3,2,0
664,-142.5,-4.5,4,9,2
665,-142.5,-4.5,4,4,2
666,-140.5,-4.5,9,4,2
667,-139.5,-2.5,7,9,4
668,-138.5,-4.5,16,20,4
