set_type,BET,SKJ,YFT
NOA,0,0,0
NOA,0,30,0
NOA,0,20,0
NOA,0,38,0
NOA,0,0,0
NOA,0,30,0
NOA,0,40,0
NOA,0,70,0
NOA,0,45,0
NOA,0,30,0
NOA,0,70,0
NOA,0,33,0
NOA,0,60,0
NOA,2,0,11
NOA,0,60,0
NOA,0,40,0
NOA,0,54,0
NOA,0,90,0
NOA,0,42,0
NOA,0,29,0
NOA,0,47,0
NOA,0,30,0
NOA,0,86,0
NOA,0,39,0
NOA,0,0,0
NOA,0,15,0
NOA,0,70,0
NOA,0,15,0
NOA,5,145,0
NOA,0,15,0
NOA,0,0,0
NOA,0,14,0
NOA,0,0,0
NOA,0,20,0
NOA,0,12,0
NOA,0,0,0
NOA,0,6,0
NOA,0,58,0
NOA,0,0,0
NOA,0,13,0
NOA,0,3,0
NOA,0,10,0
NOA,0,3,0
NOA,0,5,0
NOA,0,14,0
NOA,0,14,0
NOA,0,4,0
NOA,0,40,0
NOA,0,0,0
NOA,0,5,0
DEL,0,0,7
DEL,0,0,8
DEL,0,0,9
DEL,0,0,6
DEL,0,0,23
DEL,0,0,34
DEL,0,0,5
DEL,0,0,55
DEL,0,0,1
NOA,0,0,0
DEL,0,0,10
DEL,0,0,10
DEL,0,0,5
DEL,0,0,1
DEL,0,0,5
NOA,0,0,0
DEL,0,0,7
NOA,0,0,30
NOA,0,0,18
DEL,0,0,38
DEL,0,0,3
DEL,0,0,5
DEL,0,0,10
DEL,0,0,7
DEL,0,0,10
DEL,0,0,5
DEL,0,0,4
DEL,0,0,4
DEL,0,0,7
DEL,0,0,37
DEL,0,0,4
DEL,0,0,5
DEL,0,0,7
DEL,0,0,0
DEL,0,0,3
DEL,0,0,7
DEL,0,0,1
DEL,0,0,4
DEL,0,0,2
NOA,0,0,5
DEL,0,0,12
DEL,0,0,18
DEL,0,0,0
DEL,0,0,25
DEL,0,0,30
DEL,0,0,18
DEL,0,0,0
DEL,0,0,20
DEL,0,0,4
DEL,0,0,12
DEL,0,0,12
DEL,0,0,12
DEL,0,0,11
DEL,0,0,24
DEL,0,0,10
DEL,0,0,36
DEL,0,0,15
DEL,0,0,2
DEL,0,0,10
DEL,0,0,28
DEL,0,0,22
DEL,0,0,2
DEL,0,0,5
DEL,0,0,10
DEL,0,0,10
DEL,0,0,7
DEL,0,0,12
DEL,0,0,2
DEL,0,0,4
DEL,0,0,0
DEL,0,0,5
DEL,0,1,4
DEL,0,0,4
DEL,0,0,16
DEL,0,0,12
DEL,0,0,2
DEL,0,0,28
DEL,0,0,10
DEL,0,0,22
DEL,0,0,17
DEL,0,0,10
DEL,0,0,25
DEL,0,0,33
DEL,0,0,18
DEL,0,0,4
DEL,0,0,25
DEL,0,0,68
DEL,0,0,80
DEL,0,0,0
DEL,0,0,5
DEL,0,0,10
DEL,0,1,2
DEL,0,0,4
DEL,0,12,16
DEL,0,4,4
DEL,0,3,4
DEL,0,5,10
DEL,0,0,8
DEL,0,0,4
NOA,0,0,5
NOA,0,0,0
DEL,0,0,3
DEL,0,0,3
DEL,0,0,8
DEL,0,0,0
NOA,0,0,0
DEL,0,0,3
DEL,0,0,8
DEL,0,0,22
DEL,0,0,0
DEL,0,0,0
DEL,0,0,5
DEL,0,0,5
DEL,0,0,8
DEL,0,0,0
DEL,0,0,3
DEL,0,0,2
DEL,0,0,10
DEL,0,4,12
DEL,0,0,5
DEL,0,0,6
NOA,0,0,2
DEL,0,0,11
DEL,0,0,6
DEL,0,0,3
DEL,0,0,12
DEL,0,0,12
DEL,0,0,5
DEL,0,0,6
DEL,0,0,3
DEL,0,0,8
DEL,0,0,20
DEL,0,0,9
DEL,0,0,12
DEL,0,0,4
DEL,0,0,6
DEL,0,0,48
DEL,0,0,25
DEL,0,0,41
DEL,0,0,5
DEL,0,0,5
DEL,0,0,5
DEL,0,0,15
DEL,0,0,4
DEL,0,0,22
DEL,0,0,15
DEL,0,0,12
DEL,0,0,8
DEL,0,0,8
DEL,0,0,18
DEL,0,0,12
DEL,0,0,0
DEL,0,0,4
DEL,0,0,18
DEL,0,0,35
DEL,0,0,0
DEL,0,0,0
NOA,0,0,0
DEL,0,0,70
DEL,0,0,6
DEL,0,0,18
NOA,0,0,20
DEL,0,0,10
NOA,0,0,10
DEL,0,0,15
NOA,0,0,17
NOA,0,0,10
NOA,0,0,0
NOA,0,0,175
NOA,0,0,0
DEL,0,0,17
DEL,0,0,0
DEL,0,0,25
DEL,0,0,25
DEL,0,0,32
DEL,0,0,10
DEL,0,0,5
DEL,0,0,12
DEL,0,0,6
DEL,0,0,5
DEL,0,0,4
DEL,0,0,10
DEL,0,0,0
DEL,0,0,0
DEL,0,0,2
DEL,0,0,3
DEL,0,0,5
DEL,0,0,4
DEL,0,0,9
DEL,0,0,5
DEL,0,0,4
DEL,0,0,5
DEL,0,0,6
DEL,0,0,5
DEL,0,0,6
DEL,0,0,6
DEL,0,0,3
DEL,0,0,0
DEL,0,0,2
DEL,0,0,4
DEL,0,0,4
DEL,0,0,0
DEL,0,0,0
DEL,0,0,7
DEL,0,0,2
DEL,0,0,1
DEL,0,0,0
DEL,0,0,20
DEL,0,0,2
DEL,0,0,8
DEL,0,0,12
DEL,0,0,5
DEL,0,0,6
DEL,0,0,6
DEL,0,0,0
DEL,0,0,4
DEL,0,0,6
DEL,0,0,12
DEL,0,0,4
DEL,0,0,3
DEL,0,0,3
DEL,0,0,5
DEL,0,0,5
DEL,0,0,2
NOA,0,55,0
NOA,0,55,0
NOA,0,0,0
NOA,0,0,0
NOA,0,15,0
NOA,0,15,0
NOA,0,0,0
NOA,0,15,0
NOA,0,0,0
NOA,0,0,0
NOA,0,110,0
NOA,0,125,0
NOA,0,210,0
NOA,0,0,0
NOA,0,65,0
NOA,0,8,0
NOA,0,15,0
NOA,0,18,0
DEL,0,0,0
DEL,0,0,0
NOA,20,10,0
DEL,0,35,0
DEL,0,0,12
DEL,0,0,7
NOA,2,35,0
DEL,1,1,10
DEL,0,0,5
DEL,0,0,2
NOA,6,2,0
NOA,4,4,0
NOA,0,0,0
DEL,0,0,8
DEL,0,0,4
NOA,0,10,0
NOA,0,88,0
NOA,0,24,0
NOA,0,0,0
NOA,0,57,0
NOA,0,0,7
NOA,0,76,0
NOA,0,28,0
NOA,0,0,0
NOA,0,10,0
NOA,0,40,0
NOA,0,225,39
NOA,0,10,0
NOA,0,58,0
NOA,0,8,97
NOA,0,2,23
NOA,0,58,0
NOA,0,29,0
NOA,0,5,0
NOA,0,35,0
NOA,0,0,25
NOA,0,10,0
NOA,0,44,0
NOA,0,60,0
NOA,0,0,62
NOA,0,40,0
NOA,0,85,0
NOA,0,45,0
NOA,0,20,0
NOA,0,45,0
NOA,0,74,0
NOA,0,20,0
NOA,0,24,2
NOA,0,30,0
NOA,0,28,0
NOA,5,45,0
NOA,0,25,0
NOA,0,49,1
NOA,8,0,17
NOA,0,14,0
NOA,0,19,0
NOA,0,8,0
NOA,4,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,18,0
NOA,0,75,0
NOA,0,0,0
NOA,0,0,0
NOA,0,29,0
NOA,0,0,0
NOA,0,12,0
NOA,0,18,0
NOA,0,30,0
NOA,0,3,0
NOA,0,2,1
NOA,0,0,0
NOA,0,0,0
DEL,0,0,0
DEL,0,0,0
NOA,0,0,0
DEL,0,0,4
NOA,0,20,0
NOA,0,8,0
NOA,0,0,0
DEL,0,0,25
NOA,0,0,1
NOA,0,0,0
DEL,0,0,6
NOA,0,0,0
NOA,0,0,0
DEL,0,0,12
NOA,6,4,5
NOA,35,32,32
DEL,0,0,5
DEL,0,0,10
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,15
DEL,0,0,6
DEL,0,0,0
NOA,0,0,0
NOA,0,0,20
NOA,0,0,38
DEL,0,0,4
DEL,0,0,44
DEL,0,0,5
DEL,0,0,18
NOA,0,0,0
DEL,0,0,8
NOA,0,0,0
NOA,0,12,0
NOA,0,0,0
NOA,0,16,0
NOA,0,50,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,53,20,7
NOA,0,0,0
NOA,0,0,30
NOA,0,0,50
NOA,0,0,65
NOA,0,0,47
NOA,0,0,63
NOA,0,0,20
NOA,0,0,50
NOA,0,0,25
NOA,0,0,15
NOA,0,0,0
NOA,0,0,20
NOA,0,0,25
NOA,0,0,30
DEL,0,0,40
NOA,0,2,38
DEL,0,0,30
DEL,0,0,50
DEL,0,0,90
DEL,0,0,10
NOA,0,0,25
NOA,0,0,45
NOA,0,0,45
NOA,0,0,55
NOA,0,0,0
NOA,0,0,40
NOA,0,0,0
NOA,0,0,45
NOA,0,0,5
DEL,0,0,10
DEL,0,0,50
DEL,0,2,33
NOA,0,4,3
NOA,0,0,16
DEL,0,0,7
NOA,0,0,8
DEL,0,0,10
NOA,0,12,40
DEL,0,0,20
NOA,0,0,30
NOA,0,0,18
NOA,0,0,40
NOA,0,0,37
NOA,0,2,33
NOA,0,0,50
NOA,0,10,0
DEL,0,0,21
DEL,0,0,2
DEL,0,0,5
DEL,0,0,4
DEL,0,0,5
DEL,0,0,4
DEL,0,0,0
NOA,0,0,0
DEL,0,0,15
DEL,0,0,1
DEL,0,0,7
DEL,0,0,12
DEL,0,0,0
DEL,0,0,5
DEL,0,0,1
DEL,0,0,8
DEL,0,0,15
DEL,0,0,1
DEL,0,0,9
DEL,0,0,31
DEL,0,0,5
DEL,0,0,40
DEL,0,0,9
DEL,0,0,14
DEL,0,0,0
DEL,0,0,4
DEL,0,0,5
DEL,0,0,12
DEL,0,0,0
DEL,0,0,8
DEL,0,0,15
DEL,0,0,12
DEL,0,0,0
DEL,0,0,6
DEL,0,0,8
DEL,0,0,12
DEL,0,0,5
DEL,0,0,5
DEL,0,0,10
DEL,0,0,8
DEL,0,0,36
DEL,0,0,17
DEL,0,0,5
DEL,0,0,8
DEL,0,0,32
DEL,0,0,13
DEL,0,0,6
DEL,0,0,11
NOA,0,0,2
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,3
DEL,0,0,4
DEL,0,0,38
DEL,0,0,0
DEL,0,0,8
DEL,0,0,8
DEL,0,0,10
DEL,0,0,10
DEL,0,0,12
DEL,0,0,5
DEL,0,0,31
DEL,0,0,0
DEL,0,0,0
DEL,0,0,15
DEL,0,0,4
DEL,0,0,17
DEL,0,0,5
DEL,0,0,6
DEL,0,0,5
DEL,0,0,0
DEL,0,0,0
DEL,0,0,6
DEL,0,0,10
DEL,0,0,5
DEL,0,0,0
DEL,0,0,13
DEL,0,0,20
DEL,0,0,12
DEL,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,12
DEL,0,0,9
DEL,0,0,20
DEL,0,0,3
DEL,0,0,0
DEL,0,0,0
DEL,0,0,15
DEL,0,1,2
DEL,0,0,20
DEL,0,0,0
DEL,0,0,1
DEL,0,0,5
NOA,0,0,21
NOA,0,0,0
NOA,0,0,0
DEL,0,1,0
DEL,0,10,8
DEL,0,5,8
DEL,0,0,1
DEL,0,0,0
DEL,0,0,0
DEL,0,0,4
DEL,0,0,0
DEL,0,0,3
DEL,0,0,3
DEL,0,0,8
DEL,0,0,3
DEL,0,0,7
NOA,0,0,3
DEL,0,0,8
DEL,0,0,0
DEL,0,0,8
NOA,0,0,0
NOA,0,0,2
NOA,0,1,8
NOA,0,0,3
NOA,0,0,2
NOA,0,3,8
NOA,0,1,6
NOA,0,0,16
NOA,0,0,0
NOA,0,0,0
NOA,0,0,7
NOA,0,0,0
NOA,0,0,0
NOA,0,0,6
NOA,0,1,3
NOA,0,0,5
NOA,0,0,3
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,6
DEL,0,0,1
DEL,0,0,5
DEL,0,0,0
NOA,0,40,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,5,0
NOA,0,72,0
NOA,0,0,0
NOA,0,83,0
NOA,0,0,12
NOA,0,20,0
NOA,0,0,0
NOA,0,38,0
NOA,0,35,0
NOA,0,0,0
NOA,0,0,0
NOA,0,5,0
NOA,0,0,0
NOA,0,23,0
NOA,0,0,0
NOA,0,32,0
NOA,0,5,0
NOA,0,0,0
NOA,0,3,0
NOA,0,33,0
NOA,0,0,0
NOA,0,25,0
NOA,0,30,0
NOA,0,10,0
NOA,0,3,0
NOA,0,0,2
NOA,0,0,0
NOA,0,4,0
NOA,0,18,0
NOA,0,6,0
NOA,0,142,80
NOA,0,18,3
NOA,0,30,0
NOA,0,15,0
NOA,0,10,0
NOA,0,2,6
NOA,0,2,4
NOA,0,0,0
NOA,0,5,2
NOA,0,0,0
NOA,0,0,0
NOA,0,4,74
NOA,0,7,5
NOA,0,84,0
NOA,0,70,0
NOA,0,47,15
NOA,0,28,7
NOA,0,0,0
NOA,0,10,0
NOA,0,8,42
NOA,0,4,25
NOA,0,15,10
NOA,0,80,30
NOA,0,7,39
NOA,0,51,46
NOA,0,23,24
NOA,0,9,5
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,19,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
NOA,0,40,0
NOA,0,8,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
DEL,0,0,0
NOA,0,0,0
NOA,0,70,0
NOA,0,0,0
NOA,0,0,0
NOA,100,40,90
NOA,0,0,0
NOA,0,10,5
NOA,0,25,5
DEL,0,0,5
DEL,0,0,0
DEL,0,0,0
DEL,0,0,8
DEL,0,0,9
DEL,0,0,1
DEL,0,0,8
NOA,0,0,0
DEL,0,0,13
DEL,0,0,0
DEL,0,0,3
DEL,0,0,1
DEL,0,0,0
DEL,0,0,11
DEL,0,0,0
DEL,0,1,9
DEL,0,0,0
DEL,0,0,0
DEL,0,0,30
DEL,0,0,5
DEL,0,0,20
DEL,0,0,0
DEL,0,0,8
NOA,0,0,0
DEL,0,0,5
NOA,0,80,35
NOA,0,12,0
NOA,0,8,0
DEL,0,0,5
DEL,0,0,4
DEL,0,0,20
DEL,0,0,0
DEL,0,0,5
DEL,0,0,6
NOA,0,12,3
NOA,0,6,0
NOA,0,0,0
NOA,0,2,8
NOA,0,5,5
NOA,0,6,4
NOA,0,2,1
NOA,0,20,6
NOA,0,4,3
NOA,0,0,3
NOA,0,0,3
NOA,0,0,0
NOA,0,11,0
NOA,0,4,0
NOA,0,21,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,2
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,12
NOA,0,0,11
NOA,0,20,21
DEL,0,0,4
DEL,0,0,15
DEL,0,0,8
DEL,0,0,10
DEL,0,0,20
DEL,0,0,12
DEL,0,0,3
NOA,0,0,0
NOA,0,0,12
NOA,0,0,9
DEL,0,0,3
DEL,0,0,2
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,2,0
NOA,0,10,0
NOA,0,1,0
NOA,0,0,0
NOA,0,3,0
NOA,0,0,0
NOA,0,5,0
NOA,0,6,0
NOA,0,0,0
NOA,0,7,0
NOA,0,0,0
NOA,0,3,0
NOA,0,0,0
DEL,0,0,4
DEL,0,0,3
DEL,0,0,1
NOA,0,0,0
NOA,0,0,0
NOA,0,100,0
NOA,0,45,30
NOA,0,40,25
NOA,0,0,3
NOA,0,0,0
NOA,0,0,20
NOA,0,0,8
NOA,0,119,1
NOA,0,26,0
NOA,0,0,0
NOA,0,65,0
NOA,0,8,44
NOA,0,78,0
NOA,0,0,0
NOA,0,32,0
NOA,0,30,0
NOA,0,45,0
NOA,0,0,0
NOA,0,30,0
NOA,0,33,1
NOA,0,34,0
NOA,0,28,27
NOA,0,90,0
NOA,0,45,12
NOA,0,73,0
NOA,0,7,10
NOA,0,0,20
NOA,0,0,0
NOA,0,30,0
NOA,0,0,0
NOA,0,50,0
NOA,0,110,0
NOA,0,0,0
NOA,0,77,0
NOA,0,16,0
NOA,0,11,0
NOA,0,37,0
NOA,0,30,0
NOA,0,34,0
NOA,0,15,0
NOA,0,0,0
NOA,0,15,0
NOA,0,16,0
NOA,0,16,0
NOA,0,37,0
NOA,0,0,0
NOA,0,15,0
NOA,0,18,0
NOA,0,0,0
NOA,0,0,33
NOA,0,40,0
NOA,0,140,20
NOA,0,34,0
NOA,0,0,0
NOA,0,70,0
NOA,0,0,0
NOA,0,89,4
NOA,0,0,0
NOA,0,10,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,30,0
NOA,0,11,0
NOA,0,32,0
NOA,0,23,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,40,0
NOA,0,0,0
NOA,0,28,0
NOA,0,20,0
NOA,0,40,0
NOA,0,20,0
NOA,0,0,30
NOA,0,0,0
NOA,0,0,8
NOA,0,0,0
NOA,0,0,50
NOA,0,20,24
NOA,0,42,0
NOA,0,36,0
NOA,0,0,0
NOA,0,38,0
DEL,0,0,30
NOA,0,80,0
NOA,0,75,0
NOA,0,50,0
NOA,0,32,0
NOA,0,0,0
NOA,0,30,0
NOA,0,35,0
NOA,0,40,0
NOA,0,87,0
NOA,0,25,0
NOA,0,16,0
NOA,0,10,0
NOA,0,55,0
NOA,0,137,0
NOA,0,26,18
NOA,0,38,0
NOA,0,24,16
NOA,0,13,5
NOA,0,12,0
NOA,0,15,0
NOA,0,0,0
NOA,0,0,0
NOA,0,30,0
NOA,0,15,0
NOA,0,7,0
NOA,0,0,0
NOA,0,4,6
NOA,0,7,11
NOA,0,40,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,2,0
NOA,0,0,0
NOA,0,7,0
NOA,0,25,0
NOA,0,17,0
NOA,0,2,0
NOA,0,45,0
NOA,0,9,0
NOA,0,7,0
NOA,0,5,0
NOA,0,7,0
NOA,0,13,0
NOA,0,22,0
NOA,0,0,0
NOA,0,33,0
NOA,0,88,0
NOA,0,48,0
NOA,0,27,0
NOA,0,59,0
NOA,0,16,0
NOA,0,23,0
NOA,0,32,0
NOA,0,6,0
NOA,0,18,0
NOA,0,8,0
NOA,0,0,0
NOA,0,44,0
NOA,0,10,0
NOA,0,0,0
NOA,0,0,0
NOA,0,22,0
NOA,0,0,55
NOA,0,0,36
NOA,0,0,40
NOA,0,0,26
NOA,0,0,12
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,42,0
NOA,0,0,0
NOA,0,0,0
NOA,0,25,0
NOA,0,0,0
NOA,0,123,0
NOA,0,8,4
NOA,3,1,10
NOA,1,2,1
NOA,0,3,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,40,0
NOA,0,27,0
NOA,0,80,0
NOA,0,0,0
NOA,0,40,8
NOA,0,94,0
NOA,0,0,0
NOA,0,30,0
NOA,0,0,0
NOA,0,18,0
NOA,0,18,0
NOA,0,24,0
NOA,0,0,0
NOA,0,0,0
NOA,0,20,0
NOA,0,8,0
NOA,0,28,0
NOA,0,44,0
NOA,0,25,0
NOA,0,10,0
DEL,0,0,3
DEL,0,0,15
NOA,0,73,0
NOA,0,59,0
NOA,0,7,0
NOA,0,0,0
DEL,0,0,36
NOA,0,1,6
NOA,0,35,0
NOA,0,0,0
NOA,0,23,0
DEL,0,0,18
DEL,0,0,35
DEL,0,0,62
NOA,0,0,0
NOA,0,200,0
NOA,0,0,0
NOA,0,150,0
NOA,0,0,0
NOA,0,70,0
NOA,0,50,15
NOA,0,110,0
NOA,0,0,0
NOA,0,0,0
NOA,0,180,0
NOA,0,100,0
NOA,0,0,0
DEL,0,0,15
NOA,0,0,0
DEL,0,0,8
NOA,0,0,0
NOA,0,20,32
NOA,0,3,0
DEL,0,0,20
NOA,0,0,0
DEL,0,0,10
NOA,0,65,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,40
DEL,0,0,60
DEL,0,0,50
DEL,0,0,23
DEL,0,0,27
DEL,0,0,25
DEL,0,0,25
DEL,0,0,0
DEL,0,0,25
NOA,0,0,0
NOA,0,62,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,0,0
NOA,0,47,0
NOA,0,30,0
NOA,0,55,0
NOA,0,0,0
NOA,0,50,0
NOA,0,42,0
NOA,0,8,0
NOA,0,0,0
NOA,0,30,0
NOA,0,20,0
NOA,0,70,0
NOA,0,35,0
NOA,0,25,0
NOA,0,0,0
NOA,0,20,0
NOA,0,0,0
DEL,0,6,26
DEL,0,0,20
DEL,0,7,40
DEL,0,2,8
DEL,0,1,31
DEL,0,0,20
DEL,0,0,10
NOA,0,57,0
NOA,0,83,0
DEL,0,0,30
DEL,0,1,32
NOA,0,0,0
DEL,0,0,35
DEL,0,0,38
DEL,0,0,20
DEL,0,1,7
DEL,0,0,6
DEL,0,0,7
DEL,0,0,11
NOA,0,21,4
NOA,0,0,32
NOA,0,42,0
NOA,0,50,0
NOA,0,75,0
DEL,0,0,15
NOA,0,3,17
NOA,0,15,0
NOA,0,0,0
NOA,0,0,0
NOA,0,45,0
DEL,0,1,5
NOA,0,20,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,32
NOA,0,0,0
NOA,0,22,0
NOA,0,40,0
NOA,0,90,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,16,0
NOA,0,36,0
NOA,0,68,0
NOA,0,0,0
NOA,0,0,0
NOA,0,6,0
NOA,0,0,0
NOA,0,10,10
NOA,0,2,2
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,104,0
NOA,0,0,0
NOA,0,0,0
NOA,0,35,0
NOA,0,0,0
NOA,0,0,0
NOA,0,185,0
NOA,0,0,0
DEL,0,0,25
DEL,0,0,15
DEL,0,0,10
NOA,0,115,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,1
NOA,0,60,0
NOA,0,50,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,5,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,7
DEL,0,0,45
DEL,0,0,40
DEL,0,0,10
DEL,0,0,34
NOA,0,65,0
NOA,0,0,0
NOA,0,17,0
DEL,0,0,6
NOA,0,0,0
NOA,0,0,0
NOA,0,15,3
NOA,0,15,0
DEL,0,0,18
NOA,0,36,0
NOA,0,50,0
NOA,0,0,0
NOA,0,0,55
NOA,0,0,35
NOA,0,0,40
NOA,0,0,0
NOA,0,0,0
NOA,0,0,45
NOA,0,15,0
NOA,0,7,8
NOA,0,3,22
NOA,0,0,0
DEL,0,4,24
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
NOA,0,0,0
NOA,0,0,0
NOA,0,10,0
NOA,0,35,0
NOA,0,0,0
NOA,0,168,0
NOA,0,37,0
NOA,0,0,0
NOA,0,18,0
NOA,0,0,0
NOA,0,9,0
NOA,0,0,31
NOA,0,0,12
DEL,0,0,60
DEL,0,0,13
NOA,0,0,10
NOA,0,0,25
NOA,0,10,0
NOA,0,0,40
NOA,0,0,17
DEL,0,0,10
DEL,0,0,10
DEL,0,0,0
DEL,0,0,0
DEL,0,0,8
DEL,0,0,42
DEL,0,0,10
DEL,0,0,4
DEL,0,0,65
DEL,0,0,5
DEL,0,0,14
DEL,0,0,25
DEL,0,0,10
DEL,0,0,6
DEL,0,0,4
NOA,0,26,16
NOA,0,100,0
NOA,0,8,2
NOA,0,0,0
DEL,0,0,0
NOA,0,0,0
NOA,0,0,30
NOA,0,0,0
DEL,0,0,10
NOA,0,0,100
NOA,0,0,140
NOA,0,0,8
DEL,0,0,10
DEL,0,0,0
DEL,0,0,10
DEL,0,0,7
NOA,0,0,0
NOA,0,4,4
NOA,0,1,4
NOA,0,0,0
NOA,0,10,15
NOA,0,37,65
NOA,0,0,0
NOA,0,12,0
NOA,0,32,18
NOA,0,8,2
NOA,0,6,2
NOA,0,16,4
NOA,0,10,2
NOA,0,5,1
NOA,0,0,0
NOA,0,179,0
NOA,0,5,2
NOA,0,12,13
NOA,0,0,0
NOA,0,0,0
NOA,0,30,0
NOA,0,18,0
NOA,0,12,0
NOA,0,10,0
NOA,0,25,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,8,0
NOA,0,0,0
NOA,0,40,17
NOA,0,68,0
NOA,0,0,0
NOA,0,110,0
NOA,0,0,0
NOA,0,45,0
NOA,0,35,0
NOA,0,30,0
NOA,0,10,0
NOA,0,20,0
DEL,0,0,10
DEL,0,0,1
DEL,0,0,18
DEL,0,0,7
DEL,0,0,20
NOA,30,40,110
DEL,0,0,10
DEL,0,0,10
DEL,0,0,9
DEL,0,0,15
DEL,0,0,26
DEL,0,0,6
DEL,0,0,12
DEL,0,0,20
NOA,0,4,2
DEL,0,0,10
DEL,0,0,12
DEL,0,0,50
DEL,0,0,6
DEL,0,0,18
DEL,0,0,15
DEL,0,0,30
DEL,0,0,18
DEL,0,0,15
DEL,0,0,28
DEL,0,0,12
DEL,0,0,12
DEL,0,0,0
DEL,0,0,6
DEL,0,0,22
DEL,0,0,7
DEL,0,0,9
DEL,0,0,0
DEL,0,0,8
DEL,0,0,30
DEL,0,0,34
DEL,0,0,0
NOA,0,0,17
NOA,0,0,0
DEL,0,0,2
DEL,0,0,3
DEL,0,0,0
DEL,0,0,5
DEL,0,0,3
NOA,0,110,10
NOA,0,77,3
NOA,0,30,0
NOA,0,0,0
NOA,0,110,0
NOA,0,118,0
NOA,0,65,0
NOA,0,45,0
NOA,0,0,0
NOA,0,26,0
NOA,0,10,0
NOA,0,14,0
NOA,0,20,0
NOA,0,5,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,28,0
NOA,0,34,0
NOA,0,0,0
NOA,0,26,0
NOA,0,4,0
NOA,0,0,0
NOA,0,7,0
NOA,0,7,0
NOA,0,0,0
DEL,0,0,7
DEL,0,0,15
DEL,0,0,2
DEL,0,0,27
DEL,0,0,15
DEL,0,0,7
DEL,0,0,5
DEL,0,0,10
DEL,0,0,4
DEL,0,0,8
DEL,0,0,12
DEL,0,0,20
NOA,0,0,20
NOA,0,6,14
NOA,0,90,0
NOA,0,0,0
NOA,0,50,0
NOA,0,30,0
NOA,0,20,0
NOA,0,25,0
NOA,0,0,0
NOA,0,90,0
NOA,0,153,0
NOA,0,0,0
DEL,0,0,25
DEL,0,0,11
DEL,0,0,36
DEL,0,0,8
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
NOA,0,22,18
NOA,0,0,0
DEL,0,0,9
NOA,0,0,0
NOA,0,0,0
NOA,0,0,0
DEL,0,0,3
NOA,0,0,8
NOA,0,0,0
